Date,donor,jem-id_cell_specimen,cell_specimen_id ,type of experiment,injection region,virus,jem-status_reporter,jem-id_patched_cell_container,jem-roi_minor,jem-nucleus_post_patch,link_ims_20x ,ims63x_go_no_go ,image_series_63x_qc ,link_ims_63x ,Annotated structure,x,y,z,notes,Unofficial structure,rnaamp_fail,exp_component_name,Genes.Detected.CPM,ephys_roi_id,ephys_qc,storage_directory,failed_bad_rs,failed_electrode_0,failed_no_seal,ephys_fx_extraction,qualitative_call_type_I_II
4/27/23,,Slc17a6-IRES-Cre;Ai14-671990.11.06.02,1266840504,,,,Positive,PBS4_230427_502_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1270596864,63x no go,,,LDT,,,,,LDT,FALSE,AB-S40331_S559_E1-50,6640,1266840481,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3718/Ephys_Roi_Result_1266840481/,FALSE,FALSE,FALSE,yes,
5/30/23,,Slc17a6-IRES-Cre;Ai14-677659.11.06.01,1273632007,,,,Negative,P4S4_230530_151_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1276327459,,,,,,,,,not_identifiable,TRUE,AB-S40334_S313_E1-50,11397,1273631711,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3744/Ephys_Roi_Result_1273631711/,FALSE,FALSE,FALSE,yes,
1/20/23,,Ndnf-IRES2-dgCre;Ai14-659663.11.06.01,1241093100,,,,Positive,P4S4_230120_151_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1245213465,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1286105285,LDT,,,,,LC,FALSE,AB-S40324_S580_E1-50,8209,1241093078,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3670/Ephys_Roi_Result_1241093078/,FALSE,FALSE,FALSE,yes,
1/20/23,,Ndnf-IRES2-dgCre;Ai14-659663.11.06.03,1241117813,,,,Negative,P4S4_230120_153_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1245213465,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1288770287,PCG,10391.49707,4161.165039,4889,,LC,FALSE,AB-S40324_S582_E1-50,9009,1241117781,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3670/Ephys_Roi_Result_1241117781/,FALSE,FALSE,FALSE,yes,
6/2/23,,Dbh-Cre_KH212;RCL-H2B-GFP-676766.10.06.03,1274341326,,,,Positive,P4S4_230602_153_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1277608590,63x no go,,,LDT,10521.75781,4256.657715,4889,,LC_genotype,FALSE,AB-S40335_S432_E1-50,10468,1274341302,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3746/Ephys_Roi_Result_1274341302/,FALSE,FALSE,FALSE,yes,
8/20/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692023.08.06.01,1293759468,,,,Positive,P4S4_230830_151_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1296926572,63x no go,,,PB,10541.87598,4110.681641,5034,,LC_genotype,FALSE,AB-S40345_S722_E1-50,8329,1293759445,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3779/Ephys_Roi_Result_1293759445/,FALSE,FALSE,FALSE,yes,
8/20/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692023.08.06.02,1293772945,,,,Positive,P4S4_230830_152_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1296926572,63x no go,,,LC,10702.2832,3840.954834,4727,,LC_genotype,FALSE,AB-S40345_S723_E1-50,7619,1293772912,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3779/Ephys_Roi_Result_1293772912/,FALSE,FALSE,FALSE,yes,
8/20/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692023.08.06.03,1293780471,,,,Negative,P4S4_230830_153_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1296926572,63x no go,,,,10761.00195,4288.832031,4727,,,FALSE,AB-S40345_S724_E1-50,11158,1293780422,qc,/allen/programs/celltypes/production/mousecelltypes/prod3779/Ephys_Roi_Result_1293780422/,,,,yes,
8/25/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692022.09.06.01,1292688547,,,,Positive,P6S4_230825_401_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1296926481,63x no go,,,SCiw,,,,,LC_genotype,FALSE,AB-S40345_S719_E1-50,10727,1292688523,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3776/Ephys_Roi_Result_1292688523/,TRUE,FALSE,FALSE,yes,
1/20/23,,Ndnf-IRES2-dgCre;Ai14-659663.11.06.04,1241127675,,,,Negative,P4S4_230120_154_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1245213465,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1265668958,PCG,9531.198242,2449.594727,4265,,LC,FALSE,AB-S40324_S583_E1-50,7165,1241127655,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3670/Ephys_Roi_Result_1241127655/,FALSE,FALSE,FALSE,yes,
3/15/23,,C57BL6J-665266.11.06.03,1254168562,,,,,P4S4_230315_152_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1257482387,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1272863576,LDT,10451.80957,4402.110352,4889,,LC,FALSE,AB-S40328_S289_E1-50,8877,1254168503,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3706/Ephys_Roi_Result_1254168503/,FALSE,FALSE,FALSE,yes,
9/1/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692026.10.10.02,1294311757,,,,Positive,P6S4_230901_402_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1298831034,63x no go,,,PAG,10534.98242,4183.53125,4984,,LC_genotype,FALSE,AB-S40345_S756_E1-50,12388,1294311737,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3783/Ephys_Roi_Result_1294311737/,FALSE,FALSE,FALSE,yes,
9/22/23,,Dbh-Cre_KH212;RCL-H2B-GFP-695527.09.06.01,1298835663,,,,Positive,P4S4_230922_151_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1302746085,,,,,10151.01953,3701.974609,4824,cells can't be ID'ed ,LC_genotype,TRUE,AB-S40347_S376_E1-50,8821,1298835612,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3797/Ephys_Roi_Result_1298835612/,FALSE,FALSE,FALSE,yes,
9/22/23,,Dbh-Cre_KH212;RCL-H2B-GFP-695527.09.06.02,1298849472,,,,Positive,P4S4_230922_152_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1302746085,,,,,,,,cells can't be ID'ed ,LC_genotype,TRUE,AB-S40347_S377_E1-50,5759,1298849358,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3797/Ephys_Roi_Result_1298849358/,FALSE,FALSE,FALSE,yes,
9/22/23,,Dbh-Cre_KH212;RCL-H2B-GFP-695527.09.06.03,1298901337,,,,Positive,P4S4_230922_153_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1302746085,63x no go,,,,,,,cells can't be ID'ed ,LC_genotype,FALSE,AB-S40347_S378_E1-50,9449,1298901226,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3797/Ephys_Roi_Result_1298901226/,FALSE,FALSE,FALSE,yes,
9/22/23,,Dbh-Cre_KH212;RCL-H2B-GFP-695527.09.06.04,1298913095,,,,Positive,P4S4_230922_154_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1302746085,63x no go,,,,,,,cells can't be ID'ed ,LC_genotype,FALSE,AB-S40347_S379_E1-50,10148,1298912982,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3798/Ephys_Roi_Result_1298912982/,FALSE,FALSE,FALSE,yes,
3/15/23,,C57BL6J-665266.11.06.05,1254191165,,,,,P4S4_230315_154_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1257482387,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1277633035,SLD,10672.69531,4637.14502,4984,,LC,FALSE,AB-S40328_S291_E1-50,9460,1254191140,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3706/Ephys_Roi_Result_1254191140/,FALSE,FALSE,TRUE,yes,
9/26/23,,Dbh-Cre_KH212;RCL-H2B-GFP-696407.11.06.01,1299777325,,,,Positive,P8S4_230926_351_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1302746168,,,,DMX,12741.02148,5418.367188,5469,,LC_genotype,TRUE,AB-S40349_S079_E1-50,5135,1299777281,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3798/Ephys_Roi_Result_1299777281/,FALSE,FALSE,FALSE,yes,
9/1/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692026.10.10.01,1294301210,,,,Positive,P6S4_230901_401_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1298831034,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1313973649,PAG,10076.83203,3630.991211,4824,,LC_genotype,FALSE,AB-S40345_S755_E1-50,10767,1294301190,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3783/Ephys_Roi_Result_1294301190/,FALSE,FALSE,FALSE,yes,
9/28/23,,Dbh-Cre_KH212;RCL-H2B-GFP-696409.09.06.01,1300256168,,,,Positive,P8S4_230928_353_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1304148938,,,,LC,10797.04395,4274.578125,4672,,LC_genotype,TRUE,AB-S40349_S089_E1-50,7788,1300256130,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3798/Ephys_Roi_Result_1300256130/,FALSE,FALSE,FALSE,yes,
9/28/23,,Dbh-Cre_KH212;RCL-H2B-GFP-696409.09.06.02,1300260174,,,,Positive,P8S4_230928_354_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1304148938,63x no go,,,SLC,10601.25977,4720.473145,4672,,LC_genotype,FALSE,AB-S40349_S090_E1-50,9470,1300260151,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3798/Ephys_Roi_Result_1300260151/,FALSE,FALSE,FALSE,yes,
9/28/23,,Dbh-Cre_KH212;RCL-H2B-GFP-696409.09.06.03,1300270730,,,,Positive,P8S4_230928_355_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1304148938,,,,PB,10530.22363,4262.379395,4672,,LC_genotype,TRUE,AB-S40349_S091_E1-50,8425,1300270674,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3798/Ephys_Roi_Result_1300270674/,FALSE,FALSE,FALSE,yes,
9/27/23,,Dbh-Cre_KH212;RCL-H2B-GFP-696408.11.06.01,1299999674,,,,Positive,P8S4_230927_351_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1302746383,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1343410754,LDT,10344.00586,4319.66748,5107,,LC_genotype,FALSE,AB-S40349_S081_E1-50,6338,1299999648,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3798/Ephys_Roi_Result_1299999648/,FALSE,FALSE,FALSE,yes,
11/28/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705577.10.06.03,1314019807,,,,Positive,P4S4_231128_152_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1321460255,63x no go,,,PB,10440.95215,4424.850586,4274,,LC_genotype,FALSE,AB-S40355_S214_E1-50,9977,1314019522,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3840/Ephys_Roi_Result_1314019522/,FALSE,FALSE,FALSE,yes,
11/28/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705577.11.06.01,1314007202,,,,Negative,P8S4_231128_351_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1321460843,63x go,deferred,http://lims2/focal_plane_image_series?id=1363460682,,,,,,,FALSE,AB-S40355_S218_E1-50,10636,1314006922,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3839/Ephys_Roi_Result_1314006922/,FALSE,FALSE,FALSE,yes,
11/30/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705581.10.06.01,1314445875,,,,Positive,P4S4_231130_151_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1325019638,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1341150801,LDT,10322.39941,3860.453613,5131.718262,,LC_genotype,FALSE,AB-S40355_S234_E1-50,9691,1314445850,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3843/Ephys_Roi_Result_1314445850/,FALSE,FALSE,FALSE,yes,
11/30/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705581.10.06.02,1314460168,,,,Positive,P4S4_231130_152_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1325019638,63x no go,,,LDT,10221.96294,4062.23291,5122.931072,,LC_genotype,FALSE,AB-S40355_S235_E1-50,10450,1314459932,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3843/Ephys_Roi_Result_1314459932/,FALSE,FALSE,FALSE,yes,
11/30/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705581.10.06.03,1314468697,,,,Positive,P4S4_231130_153_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1325019638,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1341485573,LDT,10240.55176,3856.121826,5124.558594,,LC_genotype,FALSE,AB-S40355_S236_E1-50,10226,1314468438,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3843/Ephys_Roi_Result_1314468438/,FALSE,FALSE,FALSE,yes,
11/30/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705581.10.06.04,1314491424,,,,Positive,P4S4_231130_154_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1325019638,63x no go,,,LDT,10213.65332,3823.230225,5122.20752,,LC_genotype,FALSE,AB-S40355_S237_E1-50,11565,1314491305,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3843/Ephys_Roi_Result_1314491305/,FALSE,FALSE,FALSE,yes,
1/3/24,,Dbh-Cre_KH212;RCL-H2B-GFP-710875.11.06.01,1321446932,,,,Positive,P4S4_240103_151_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1327227749,,,,PAG,10136.96484,3735.712402,4976,,LC_genotype,TRUE,AB-S40356_S577_E1-50,4794,1321446908,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3853/Ephys_Roi_Result_1321446908/,FALSE,FALSE,FALSE,yes,
1/3/24,,Dbh-Cre_KH212;RCL-H2B-GFP-710875.11.06.02,1321456725,,,,Positive,P4S4_240103_152_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1327227749,63x no go,,,PAG,9952.668945,3634.616211,4976,,LC_genotype,FALSE,AB-S40356_S578_E1-50,7052,1321456699,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3853/Ephys_Roi_Result_1321456699/,FALSE,FALSE,FALSE,yes,
1/4/24,,Dbh-Cre_KH212;RCL-H2B-GFP-710877.11.06.01,1321640241,,,,Positive,P4S4_240104_151_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1327945056,,,,P,10259.70801,3836.192627,4936.562012,,LC_genotype,TRUE,AB-S40356_S584_E1-50,5397,1321640217,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3853/Ephys_Roi_Result_1321640217/,FALSE,FALSE,FALSE,yes,
3/20/24,722426,C57BL6J-722426.10.06.01,1339160242,None,,CN4402,Positive,P4S4_240320_154_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1343396766,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1365951752,PB,10428.88965,3966.631592,4418.547852,,LC_enhancer,FALSE,AB-S40361_S622_E1-50,8756,1339160218,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3870/Ephys_Roi_Result_1339160218/,TRUE,FALSE,FALSE,yes,
2/28/24,724012,C57BL6J-724012.10.01.01,1333968953,None,,CN3192,Positive,P8S4_240228_351_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1338649422,,,,SLC,10632.64983,4811.541016,4775.278031,,LC_enhancer,TRUE,AB-S40360_S277_E1-50,10903,1333968924,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1333968924/,FALSE,FALSE,FALSE,yes,
2/28/24,724012,C57BL6J-724012.10.01.02,1333976678,None,,CN3192,Positive,P8S4_240228_352_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1338649422,,,,LC,10661.50488,4190.54541,4776.285739,,LC_enhancer,TRUE,AB-S40360_S278_E1-50,10941,1333976649,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1333976649/,FALSE,FALSE,FALSE,yes,
2/29/24,718807,Dbh-Cre_KH212;RCL-H2B-GFP-718807.09.06.01,1334336043,None,,None,Positive,P6S4_240229_401_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1341438586,,,,CUN,10290.66505,3248.120361,4190.15556,,LC_genotype,TRUE,AB-S40360_S584_E1-50,5846,1334335949,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1334335949/,FALSE,FALSE,FALSE,yes,
2/29/24,718807,Dbh-Cre_KH212;RCL-H2B-GFP-718807.09.06.02,1334356829,None,,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1341438586,,,,CUN,10411.27153,3290.756592,4194.367232,,LC_genotype,NULL,,,1334356796,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1334356796/,FALSE,FALSE,FALSE,yes,
4/3/24,724916,Dbh-Cre_KH212;RCL-H2B-GFP-724916.11.06.01,1342517695,None,,None,Positive,PVS4_240403_451_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1345825462,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1366695493,P,10636.07226,4142.180664,6550.381884,,LC_genotype,FALSE,AB-S40362_S460_E1-50,4746,1342517280,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3894/Ephys_Roi_Result_1342517280/,FALSE,FALSE,FALSE,yes,
2/29/24,718807,Dbh-Cre_KH212;RCL-H2B-GFP-718807.12.06.01,1334355058,None,,None,Positive,P4S4_240229_151_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1341438844,,,,,,,,cells can't be ID'ed ,LC_genotype,TRUE,AB-S40360_S579_E1-50,5622,1334354954,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1334354954/,FALSE,FALSE,FALSE,yes,
2/29/24,718807,Dbh-Cre_KH212;RCL-H2B-GFP-718807.12.06.02,1334368417,None,,None,Positive,P4S4_240229_152_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1341438844,,,,,,,,cells can't be ID'ed ,LC_genotype,TRUE,AB-S40360_S580_E1-50,3889,1334367873,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1334367873/,FALSE,FALSE,FALSE,yes,
2/29/24,718807,Dbh-Cre_KH212;RCL-H2B-GFP-718807.12.06.03,1334384734,None,,None,Positive,P4S4_240229_153_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1341438844,63x no go,,,,,,,cells can't be ID'ed ,LC_genotype,FALSE,AB-S40360_S581_E1-50,6701,1334384703,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3869/Ephys_Roi_Result_1334384703/,FALSE,FALSE,FALSE,yes,
4/18/23,,Slc17a6-IRES-Cre;Ai14-670828.09.06.01,1264803909,,,,Negative,PVS4_230418_251_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1267885671,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1395028138,B,10593.94434,4309.043457,4827,,LC,FALSE,AB-S40330_S229_E1-50,9466,1264803529,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3715/Ephys_Roi_Result_1264803529/,FALSE,FALSE,FALSE,yes,
3/20/24,722426,C57BL6J-722426.10.06.02,1339172039,None,,None,Negative,P4S4_240320_155_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1343396766,63x no go,,,PB,10384.70508,3835.158936,4421.637695,,LC_enhancer,FALSE,AB-S40361_S623_E1-50,10478,1339171867,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3870/Ephys_Roi_Result_1339171867/,FALSE,FALSE,FALSE,yes,
9/1/23,,Dbh-Cre_KH212;RCL-H2B-GFP-692026.09.10.01,1294316910,,,,Positive,P6S4_230901_403_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1298831271,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1309230038,PB,10632.36522,4103.59082,4629.273731,,LC_genotype,FALSE,AB-S40345_S757_E1-50,7939,1294316890,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3783/Ephys_Roi_Result_1294316890/,FALSE,FALSE,FALSE,yes,
11/28/23,,Dbh-Cre_KH212;RCL-H2B-GFP-705577.10.06.02,1314006080,,,,Positive,P4S4_231128_151_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1321460255,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1395829028,PB,10573.64063,4339.034668,4274,,LC_genotype,FALSE,AB-S40355_S213_E1-50,10423,1314005711,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3839/Ephys_Roi_Result_1314005711/,FALSE,FALSE,FALSE,yes,
3/29/24,725229,Dbh-Cre-KI;Ai65-725229.12.06.01,1341438649,retrograde_labeling,PL,None,Negative,P4S4_240329_151_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1345824691,,,,VTA,8580.564453,4872.313477,4942.258789,,LC_retro,TRUE,AB-S40362_S421_E1-50,9263,1341438545,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3884/Ephys_Roi_Result_1341438545/,FALSE,FALSE,TRUE,yes,
10/27/22,,C57BL6J-647687.09.06.03,1221595314,,,,Negative,P4S4_221027_154_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1226253489,63x go,rescanning,http://lims2/focal_plane_image_series?id=1249474741,scp,10094.26953,4146.12207,4924,,LC,FALSE,AB-S40317_S472_E1-50,9178,1221595289,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3648/Ephys_Roi_Result_1221595289/,FALSE,FALSE,FALSE,yes,
