Date,donor,jem-id_cell_specimen,cell_specimen_id ,type of experiment,injection region,virus,jem-status_reporter,jem-id_patched_cell_container,jem-roi_minor,jem-nucleus_post_patch,link_ims_20x ,ims63x_go_no_go ,image_series_63x_qc ,link_ims_63x ,Annotated structure,x,y,z,notes,Unofficial structure,rnaamp_fail,exp_component_name,Genes.Detected.CPM,ephys_roi_id,ephys_qc,storage_directory,failed_bad_rs,failed_electrode_0,failed_no_seal,ephys_fx_extraction,qualitative_call_type_I_II
4/3/24,724916,Dbh-Cre_KH212;RCL-H2B-GFP-724916.11.06.02,1342558771,None,,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1345825462,,,,B,10606.14161,4338.897461,6549.337105,,LC_genotype,NULL,,,1342558072,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3894/Ephys_Roi_Result_1342558072/,FALSE,FALSE,TRUE,yes,
5/14/24,731901,Dbh-Cre-KI;Ai65-731901.11.06.01,1366424447,retrograde_labeling,PL,AAVretro-DIO-FlpO,Positive,P9S4_240514_551_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1370466509,,,,PB,10843.1084,4177.501953,4586.5,,LC_retro,TRUE,AB-S40366_S542_E1-50,6142,1366424417,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3955/Ephys_Roi_Result_1366424417/,FALSE,FALSE,FALSE,yes,
5/23/24,734078,Dbh-Cre_KH212;RCL-H2B-GFP-734078.09.06.01,1368351861,None,,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1372877559,,,,PB,10662.70508,4234.055664,6824,,LC_genotype,NULL,,,1368351819,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1368351819/,FALSE,FALSE,FALSE,yes,
5/23/24,734078,Dbh-Cre_KH212;RCL-H2B-GFP-734078.09.06.02,1368363628,None,,None,Positive,P9S4_240523_551_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1372877559,,,,PB,10881.69727,4188.761719,6824,,LC_genotype,TRUE,AB-S40368_S319_E1-50,9363,1368363557,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1368363557/,FALSE,FALSE,FALSE,yes,
5/23/24,734078,Dbh-Cre_KH212;RCL-H2B-GFP-734078.10.06.01,1368371039,None,,None,Positive,P6S4_240523_401_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1372877172,,,,LDT,10531.46875,3987.768555,5194,,LC_genotype,TRUE,AB-S40368_S306_E1-50,6614,1368370726,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1368370726/,FALSE,FALSE,FALSE,yes,
5/24/24,734079,Dbh-Cre_KH212;RCL-H2B-GFP-734079.11.06.01,1368594995,None,,None,Positive,P4S4_240524_151_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1372878449,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1401239989,PCG,10447.26758,3777.822021,4988,,LC_genotype,FALSE,AB-S40368_S330_E1-50,4797,1368594961,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1368594961/,FALSE,FALSE,TRUE,yes,
5/24/24,734079,Dbh-Cre_KH212;RCL-H2B-GFP-734079.11.06.02,1368626985,None,,None,Positive,P4S4_240524_152_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1372878449,63x go,image_qc_passed,http://lims2/focal_plane_image_series?id=1408614408,PCG,10508.19043,3882.932861,4988,,LC_genotype,FALSE,AB-S40368_S331_E1-50,10546,1368626903,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1368626903/,FALSE,FALSE,FALSE,yes,
5/28/24,734080,Dbh-Cre_KH212;RCL-H2B-GFP-734080.11.06.01,1369329532,None,,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1372878823,,,,,,,,getting re-imaged (250120,LC_genotype,NULL,,,1369329498,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3957/Ephys_Roi_Result_1369329498/,FALSE,FALSE,FALSE,yes,
6/4/24,734082,Dbh-Cre_KH212;RCL-H2B-GFP-734082.10.06.01,1370736547,None,,None,Positive,P9S4_240604_552_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1375476307,,,,PCG,10743.3752,4243.480758,4976,,LC_genotype,TRUE,AB-S40369_S215_E1-50,3499,1370736516,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3957/Ephys_Roi_Result_1370736516/,FALSE,FALSE,FALSE,yes,
6/4/24,734082,Dbh-Cre_KH212;RCL-H2B-GFP-734082.10.06.02,1370756053,None,,None,Positive,P9S4_240604_553_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1375476307,63x go,qc,http://lims2/focal_plane_image_series?id=1414812919,PCG,10811.33789,4311.617676,4976,,LC_genotype,FALSE,AB-S40369_S216_E1-50,9080,1370755920,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3957/Ephys_Roi_Result_1370755920/,FALSE,FALSE,FALSE,yes,
7/3/24,740851,Dbh-Cre_KH212;RCL-H2B-GFP-740851.11.06.01,1377731700,None,,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1381856149,,,,PB,10673.41797,3943.184326,4822,,LC_genotype,NULL,,,1377731667,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1377731667/,FALSE,FALSE,FALSE,yes,
7/15/24,744122,Dbh-Cre-KI;Ai65-744122.10.06.01,1380276192,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P6S4_240715_401_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1384822798,,,,PB,10751.94043,4069.896973,6686.5,,LC_retro,TRUE,AB-S40371_S672_E1-50,10668,1380276138,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3978/Ephys_Roi_Result_1380276138/,FALSE,FALSE,FALSE,yes,
7/15/24,744122,Dbh-Cre-KI;Ai65-744122.10.06.02,1380283052,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P6S4_240715_402_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1384822798,63x no go,,,LC,10724.63184,4327.19043,6686.5,,LC_retro,FALSE,AB-S40372_S481_E1-50,12428,1380283018,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3978/Ephys_Roi_Result_1380283018/,FALSE,FALSE,FALSE,yes,
7/15/24,744122,Dbh-Cre-KI;Ai65-744122.10.06.03,1380296198,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P6S4_240715_403_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1384822798,63x no go,,,PB,10827.59863,4125.016113,6686.5,,LC_retro,FALSE,AB-S40372_S482_E1-50,9403,1380296153,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3978/Ephys_Roi_Result_1380296153/,FALSE,FALSE,FALSE,yes,
7/15/24,744122,Dbh-Cre-KI;Ai65-744122.11.06.01,1380275577,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P8S4_240715_351_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1384822914,,,,PCG,10782.63063,4053.616004,5011.5,,LC_retro,TRUE,AB-S40372_S483_E1-50,9362,1380275537,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3978/Ephys_Roi_Result_1380275537/,FALSE,FALSE,FALSE,yes,
7/15/24,744122,Dbh-Cre-KI;Ai65-744122.11.06.02,1380286756,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P8S4_240715_352_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1384822914,,,,PCG,10689.68359,4292.715332,5011.5,,LC_retro,TRUE,AB-S40372_S484_E1-50,5331,1380286647,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3978/Ephys_Roi_Result_1380286647/,FALSE,FALSE,FALSE,yes,
7/15/24,744122,Dbh-Cre-KI;Ai65-744122.11.06.03,1380304381,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P8S4_240715_353_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1384822914,63x no go,,,PCG,10721.43652,4171.461914,5011.5,,LC_retro,FALSE,AB-S40372_S485_E1-50,9035,1380304339,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3978/Ephys_Roi_Result_1380304339/,FALSE,FALSE,FALSE,yes,
8/20/24,751031,Dbh-Cre-KI;Ai65-751031.09.06.01,1388216412,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P4S4_240820_151_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1391868447,63x go,,,PB,10760.04883,4108.164551,4662.30127,,LC_retro,FALSE,AB-S40375_S737_E1-50,9757,1388216355,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3981/Ephys_Roi_Result_1388216355/,FALSE,FALSE,FALSE,yes,
8/20/24,751031,Dbh-Cre-KI;Ai65-751031.09.06.02,1388224903,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P4S4_240820_152_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1391868447,63x go,,,PB,10912.92188,4151.099609,4675.67627,,LC_retro,FALSE,AB-S40375_S738_E1-50,10178,1388224840,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3981/Ephys_Roi_Result_1388224840/,FALSE,FALSE,FALSE,yes,
8/20/24,751031,Dbh-Cre-KI;Ai65-751031.09.06.03,1388239453,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P4S4_240820_153_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1391868447,63x go,,,PB,10677.47166,4255.395996,4655.077325,,LC_retro,FALSE,AB-S40375_S739_E1-50,6935,1388239233,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3981/Ephys_Roi_Result_1388239233/,FALSE,FALSE,FALSE,yes,
8/21/24,751029,Dbh-Cre-KI;Ai65-751029.11.06.01,1388478527,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P9S4_240821_553_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1391868722,,,,P,10403.97754,3913.549072,6502.788574,,LC_retro,TRUE,,,1388478490,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3981/Ephys_Roi_Result_1388478490/,FALSE,FALSE,FALSE,yes,
8/21/24,751029,Dbh-Cre-KI;Ai65-751029.11.06.02,1388484291,retrograde_labeling,"PL, MOs",AAVretro-DIO-FlpO,Positive,P9S4_240821_554_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1391868722,,,,LDT,10458.04102,4061.496582,6500.901367,,LC_retro,TRUE,,,1388484157,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3981/Ephys_Roi_Result_1388484157/,FALSE,FALSE,FALSE,yes,
8/23/24,751032,Dbh-Cre-KI;Ai65-751032.10.06.01,1388908235,retrograde_labeling,Crus1,AAVretro-DIO-FlpO,Positive,P8S4_240823_351_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1393634356,,,,LC,10683.22559,4334.688965,4704.369629,,LC_retro,TRUE,,,1388908077,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1388908077/,FALSE,FALSE,TRUE,yes,
8/23/24,751032,Dbh-Cre-KI;Ai65-751032.10.06.02,1388916166,retrograde_labeling,Crus1,AAVretro-DIO-FlpO,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1393634356,,,,LC,10831.73145,4219.955566,4700.597656,,LC_retro,NULL,,,1388916109,manual_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1388916109/,FALSE,FALSE,TRUE,yes,
8/30/24,751022,Dbh-Cre-KI;Ai65-751022.11.06.01,1390680004,retrograde_labeling,Crus1,AAVretro-DIO-FlpO,Positive,P8S4_240830_352_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1396039894,,,,P,10915.75293,4144.88037,4803.911589,,LC_retro,TRUE,,,1390679794,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3981/Ephys_Roi_Result_1390679794/,FALSE,FALSE,FALSE,yes,
9/6/24,752561,Dbh-Cre-KI;Ai65-752561.11.06.01,1392357908,retrograde_labeling,C5,AAVretro-DIO-FlpO,Positive,P8S4_240906_352_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1397654215,,,,B,10700.25879,4361.46582,4852.460449,,LC_retro,TRUE,,,1392357828,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1392357828/,FALSE,FALSE,TRUE,yes,
9/6/24,752561,Dbh-Cre-KI;Ai65-752561.11.06.02,1392370130,retrograde_labeling,C5,AAVretro-DIO-FlpO,Positive,P8S4_240906_353_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1397654215,,,,PCG,10669.44238,4214.938965,4837.059082,,LC_retro,TRUE,,,1392370078,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1392370078/,FALSE,FALSE,FALSE,yes,
9/12/24,755234,Dbh-Cre_KH212;RCL-H2B-GFP-755234.10.06.01,1393881000,None,,None,Positive,P8S4_240912_352_A01,,nucleus_present,,63x no go,,,,,,,,,FALSE,,,1393880949,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1393880949/,,,,yes,
9/13/24,751021,Dbh-Cre-KI;Ai65-751021.11.06.01,1394073516,retrograde_labeling,C5,AAVretro-DIO-FlpO,Positive,P4S4_240913_151_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1398015887,63x no go,,,PB,10432.4082,4167.56543,4698.531738,,LC_retro,FALSE,,,1394073441,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1394073441/,FALSE,FALSE,FALSE,yes,
9/13/24,751021,Dbh-Cre-KI;Ai65-751021.11.06.02,1394087331,None,,None,Negative,P4S4_240913_152_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1398015887,63x go,,,MB,10228.89258,3712.888644,4730.324792,,LC_retro,FALSE,,,1394087192,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1394087192/,FALSE,FALSE,FALSE,yes,
9/13/24,751021,Dbh-Cre-KI;Ai65-751021.11.06.03,1394115845,retrograde_labeling,C5,AAVretro-DIO-FlpO,Positive,P4S4_240913_153_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1398015887,63x no go,,,MV,10651.38128,4843.76378,4673.284468,,LC_retro,FALSE,,,1394115769,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod0/Ephys_Roi_Result_1394115769/,FALSE,FALSE,FALSE,yes,
9/13/24,752560,Dbh-Cre-KI;Ai65-752560.09.06.01,1394143559,retrograde_labeling,Crus1,AAVretro-DIO-FlpO,Positive,P4S4_240913_154_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1398016003,,,,,,,,getting re-imaged (250120,LC_retro,FALSE,,,1394143501,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3983/Ephys_Roi_Result_1394143501/,FALSE,FALSE,FALSE,yes,
9/13/24,752560,Dbh-Cre-KI;Ai65-752560.09.06.02,1394153444,retrograde_labeling,Crus1,AAVretro-DIO-FlpO,Positive,P4S4_240913_155_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1398016003,,,,,,,,getting re-imaged (250120,LC_retro,FALSE,,,1394153301,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3983/Ephys_Roi_Result_1394153301/,FALSE,FALSE,FALSE,yes,
9/13/24,752560,Dbh-Cre-KI;Ai65-752560.09.06.03,1394161987,retrograde_labeling,Crus1,AAVretro-DIO-FlpO,Positive,P4S4_240913_156_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1398016003,,,,,,,,getting re-imaged (250120,LC_retro,FALSE,,,1394161703,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3983/Ephys_Roi_Result_1394161703/,FALSE,FALSE,FALSE,yes,
10/24/2024,764667,Dbh-Cre_KH212;RCL-H2B-GFP-764667.09.06.01,1401853616,None,None,None,Positive,P6S4_241024_402_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404847563,63x go,,,,,,,,LC_genotype,FALSE,,,1401853581,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod2/Ephys_Roi_Result_1401853581/,,,,,
10/24/2024,764667,Dbh-Cre_KH212;RCL-H2B-GFP-764667.09.06.02,1401858241,None,None,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1404847563,,,,,,,,,LC_genotype,NULL,,,1401858049,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod2/Ephys_Roi_Result_1401858049/,,,,,
10/24/2024,764667,Dbh-Cre_KH212;RCL-H2B-GFP-764667.09.06.03,1401875195,None,None,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1404847563,,,,,,,,,LC_genotype,NULL,,,1401874436,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod2/Ephys_Roi_Result_1401874436/,,,,,
10/24/2024,764667,Dbh-Cre_KH212;RCL-H2B-GFP-764667.09.06.04,1401913556,None,None,None,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1404847563,,,,,,,,,LC_genotype,NULL,,,1401913298,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod2/Ephys_Roi_Result_1401913298/,,,,,
10/24/2024,764667,Dbh-Cre_KH212;RCL-H2B-GFP-764667.10.06.01,1401854451,None,None,None,Positive,P9S4_241024_553_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404847532,,,,,,,,,LC_genotype,FALSE,,,1401854370,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod2/Ephys_Roi_Result_1401854370/,,,,,
10/24/2024,764667,Dbh-Cre_KH212;RCL-H2B-GFP-764667.10.06.02,1401913187,None,None,None,Positive,P9S4_241024_554_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404847532,,,,,,,,,LC_genotype,FALSE,,,1401912928,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod2/Ephys_Roi_Result_1401912928/,,,,,
10/25/2024,763842,Dbh-Cre-KI;Ai65-763842.10.06.01,1402045742,retrograde_labeling,Crus I,AAVretro-DIO-FlpO,Positive,P6S4_241025_401_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404847660,63x no go,,,,,,,,LC_retro,FALSE,,,1402045715,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod4000/Ephys_Roi_Result_1402045715/,,,,,
10/25/2024,763842,Dbh-Cre-KI;Ai65-763842.10.06.02,1402049377,retrograde_labeling,Crus I,AAVretro-DIO-FlpO,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1404847660,,,,,,,,,LC_retro,NULL,,,1402049348,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod4000/Ephys_Roi_Result_1402049348/,,,,,
10/25/2024,763842,Dbh-Cre-KI;Ai65-763842.11.06.01,1402046922,retrograde_labeling,Crus I,AAVretro-DIO-FlpO,Positive,NA,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1404847728,,,,,,,,,LC_retro,NULL,,,1402046885,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod4000/Ephys_Roi_Result_1402046885/,,,,,
10/25/2024,763842,Dbh-Cre-KI;Ai65-763842.11.06.02,1402082940,retrograde_labeling,Crus I,AAVretro-DIO-FlpO,Positive,P9S4_241025_551_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1404847728,63x no go,,,,,,,,LC_retro,FALSE,,,1402082775,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod4000/Ephys_Roi_Result_1402082775/,,,,,
10/29/2024,763847,Dbh-Cre-KI;Ai65-763847.09.06.01,1402730764,retrograde_labeling,VAL,AAVretro-DIO-FlpO,Positive,P4S4_241029_151_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404847939,63x no go,,,,,,,,LC_retro,FALSE,,,1402730715,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod3/Ephys_Roi_Result_1402730715/,,,,,
10/30/2024,763831,Dbh-Cre-KI;Ai65-763831.11.06.01,1402910362,retrograde_labeling,VAL,AAVretro-DIO-FlpO,Positive,P4S4_241030_155_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404848098,63x no go,,,,,,,,LC_retro,FALSE,,,1402910322,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3/Ephys_Roi_Result_1402910322/,,,,,
10/30/2024,763831,Dbh-Cre-KI;Ai65-763831.11.06.02,1402915094,retrograde_labeling,VAL,AAVretro-DIO-FlpO,Positive,P4S4_241030_156_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1404848098,63x no go,,,,,,,,LC_retro,FALSE,,,1402915053,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3/Ephys_Roi_Result_1402915053/,,,,,
10/30/2024,763831,Dbh-Cre-KI;Ai65-763831.12.06.01,1402914333,retrograde_labeling,VAL,AAVretro-DIO-FlpO,Positive,P6S4_241030_401_A01,LC,unknown,http://lims2/focal_plane_image_series?id=1404848067,63x go,,,,,,,,LC_retro,FALSE,,,1402914289,auto_failed,/allen/programs/celltypes/production/mousecelltypes/prod4000/Ephys_Roi_Result_1402914289/,,,,,
10/31/2024,762193,Dbh-Cre-KI;Ai65-762193.09.06.01,1403049897,retrograde_labeling,C5,AAVretro-DIO-FlpO,Positive,P9S4_241031_553_A01,LC,nucleus_present,http://lims2/focal_plane_image_series?id=1406436401,63x no go,,,,,,,,LC_retro,FALSE,,,1403049874,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3/Ephys_Roi_Result_1403049874/,,,,,
10/31/2024,762193,Dbh-Cre-KI;Ai65-762193.10.06.01,1403055692,retrograde_labeling,C5,AAVretro-DIO-FlpO,Positive,P4S4_241031_152_A01,LC,nucleus_absent,http://lims2/focal_plane_image_series?id=1406436463,63x go,,,,,,,,LC_retro,FALSE,,,1403055667,auto_passed,/allen/programs/celltypes/production/mousecelltypes/prod3/Ephys_Roi_Result_1403055667/,,,,,
